,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Pset_StairFlightCommon.TreadLengthAtOffset,Pset_StairCommon.IsExternal,Pset_ReinforcementBarPitchOfWall.Reference,Pset_StairCommon.NumberOfRiser,Qto_BeamBaseQuantities.CrossSectionArea,Qto_ColumnBaseQuantities.CrossSectionArea,Qto_MemberBaseQuantities.OuterSurfaceArea,Pset_StairCommon.RiserHeight,Pset_ColumnCommon.LoadBearing,Pset_DoorCommon.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_WindowCommon.Reference,Pset_WallCommon.IsExternal,Qto_DoorBaseQuantities.Height,Qto_BeamBaseQuantities.GrossVolume,Qto_MemberBaseQuantities.GrossVolume,Pset_StairFlightCommon.TreadLengthAtInnerSide,Pset_BeamCommon.LoadBearing,Qto_StairFlightBaseQuantities.Length,Pset_StairFlightCommon.RiserHeight,Qto_BeamBaseQuantities.Length,Pset_StairFlightCommon.NumberOfRiser,Qto_WindowBaseQuantities.Width,Qto_MemberBaseQuantities.NetSurfaceArea,Qto_SlabBaseQuantities.NetArea,Qto_RailingBaseQuantities.Length,Qto_ColumnBaseQuantities.OuterSurfaceArea,Qto_WallBaseQuantities.Length,Qto_MemberBaseQuantities.Length,Pset_BuildingElementProxyCommon.IsExternal,Pset_StairCommon.NumberOfTreads,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_WallCommon.Reference,Pset_BeamCommon.Span,Pset_MemberCommon.Slope,Pset_SlabCommon.LoadBearing,Qto_BeamBaseQuantities.OuterSurfaceArea,Pset_SlabCommon.ThermalTransmittance,Pset_WindowCommon.ThermalTransmittance,Pset_RailingCommon.Reference,Pset_RailingCommon.Height,Qto_SlabBaseQuantities.Width,Qto_StairFlightBaseQuantities.NetVolume,Qto_SlabBaseQuantities.Perimeter,Pset_StairFlightCommon.Reference,Qto_WallBaseQuantities.Width,Qto_DoorBaseQuantities.Width,Qto_SlabBaseQuantities.NetVolume,Pset_SlabCommon.PitchAngle,Qto_WallBaseQuantities.NetSideArea,Pset_WallCommon.ThermalTransmittance,Qto_SlabBaseQuantities.GrossArea,Qto_WindowBaseQuantities.Area,Qto_WallBaseQuantities.GrossFootprintArea,Pset_StairCommon.Reference,Pset_MemberCommon.IsExternal,Pset_WindowCommon.FireRating,Qto_WallBaseQuantities.NetVolume,Qto_BeamBaseQuantities.NetVolume,Pset_MemberCommon.Reference,Qto_StairFlightBaseQuantities.GrossVolume,Pset_RailingCommon.IsExternal,Pset_BeamCommon.Roll,Pset_ColumnCommon.IsExternal,Pset_StairCommon.NosingLength,Qto_MemberBaseQuantities.NetVolume,Pset_StairCommon.TreadLength,Pset_ColumnCommon.Slope,Qto_WindowBaseQuantities.Height,Pset_StairFlightCommon.NosingLength,Pset_DoorCommon.IsExternal,Pset_EnvironmentalImpactIndicators.Reference,Qto_DoorBaseQuantities.Area,Qto_ColumnBaseQuantities.Length,Pset_ReinforcementBarPitchOfColumn.Reference,Pset_WallCommon.ExtendToStructure,Pset_SlabCommon.Reference,Qto_SlabBaseQuantities.GrossVolume,Pset_BuildingElementProxyCommon.Reference,Pset_WallCommon.LoadBearing,Pset_StairCommon.TreadLengthAtOffset,Qto_BeamBaseQuantities.NetSurfaceArea,Pset_StairFlightCommon.TreadLength,Qto_MemberBaseQuantities.CrossSectionArea,Pset_BeamCommon.Slope,Pset_SlabCommon.IsExternal,Pset_ReinforcementBarPitchOfBeam.Reference,Pset_StairCommon.WalkingLineOffset,Pset_ColumnCommon.Reference,Qto_WallBaseQuantities.Height,Qto_MemberBaseQuantities.GrossSurfaceArea,Pset_WindowCommon.IsExternal,Pset_OpeningElementCommon.Reference,Pset_BeamCommon.IsExternal,Pset_BeamCommon.Reference,Pset_ManufacturerTypeInformation.Manufacturer,Qto_BeamBaseQuantities.GrossSurfaceArea,Pset_StairFlightCommon.WalkingLineOffset,Qto_ColumnBaseQuantities.GrossVolume,Pset_StairCommon.TreadLengthAtInnerSide
82,17106,0Jjz$4kg55QP67wd3_ue_c,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312833,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11482.9396325459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3500.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.218749999999999,
83,17151,0Jjz$4kg55QP67wdF_ue_c,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312833,Roof Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,360.892388451442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,110.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.00687499999999998,
84,17254,0Jjz$4kg55QP67wd3_ue_a,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312835,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11482.9396325459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3500.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.208817499999999,
85,17299,0Jjz$4kg55QP67wdF_ue_a,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312835,Roof Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,360.892388451446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,110.000000000001,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.006875,
86,17402,0Jjz$4kg55QP67ud7_ue_Y,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312837,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,10531.4960629921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3210.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.200625,
87,17476,0Jjz$4kg55QP67wd3_ue_W,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312839,Level 1 -  Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,1312.33595800525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,400.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.0249999999999999,
88,17521,0Jjz$4kg55QP67wdF_ue_W,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312839,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,10531.4960629921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3210.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.200625,
89,17624,0Jjz$4kg55QP67wd3_ue_k,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312841,Level 1 -  Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,1312.33595800525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,400.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.0249999999999999,
90,17669,0Jjz$4kg55QP67wdF_ue_k,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312841,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,10531.4960629921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3210.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.200625,
91,17772,0Jjz$4kg55QP67ud7_ue_i,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312843,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,10531.4960629921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3210.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.200625,
92,17846,0Jjz$4kg55QP67wd3_ue_g,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312845,Level 1 -  Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,1312.33595800525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,400.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.0249999999999999,
93,17891,0Jjz$4kg55QP67wdF_ue_g,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312845,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,10531.4960629921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3210.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.200624999999999,
94,17994,0Jjz$4kg55QP67ud7_ue_e,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312847,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044356,,,True,,,,,,,,,,,,,,,,,,11482.9396325459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3500.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.21875,
95,18068,0Jjz$4kg55QP67wd3_ue_s,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312849,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044356,,,True,,,,,,,,,,,,,,,,,,11482.9396325459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3500.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.21875,
96,18113,0Jjz$4kg55QP67wdF_ue_s,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312849,Roof Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044356,,,True,,,,,,,,,,,,,,,,,,360.892388451443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,110.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.00687499999999998,
97,18216,0Jjz$4kg55QP67wd3_ue_q,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312851,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044356,,,True,,,,,,,,,,,,,,,,,,11482.9396325459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3500.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.21875,
98,18261,0Jjz$4kg55QP67wdF_ue_q,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312851,Roof Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044356,,,True,,,,,,,,,,,,,,,,,,360.892388451443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,110.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.00687499999999998,
99,18366,0Jjz$4kg55QP67ud7_ue_o,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312853,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044348,,,True,,,,,,,,,,,,,,,,,,10531.4960629921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3210.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.200624999999999,
100,18442,0Jjz$4kg55QP67ud7_ue_m,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312855,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044348,,,True,,,,,,,,,,,,,,,,,,10531.4960629921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3210.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.200624999999999,
101,18518,0Jjz$4kg55QP67ud7_ue_w,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312861,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044359,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000022,
102,18594,0Jjz$4kg55QP67ud7_ue_6,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312865,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044361,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000022,
103,18670,0Jjz$4kg55QP67ud7_ue_4,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312867,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044359,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000022,
104,18744,0Jjz$4kg55QP67ud7_ue_2,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312869,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
105,18818,0Jjz$4kg55QP67ud7_ue_0,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312871,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
106,18892,0Jjz$4kg55QP67ud7_ue_E,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312873,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
107,18966,0Jjz$4kg55QP67ud7_ue_A,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312877,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0.0,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
108,19040,0Jjz$4kg55QP67ud7_ue_8,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312879,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0.0,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
109,19114,0Jjz$4kg55QP67ud7_ue_M,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312881,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
110,19188,0Jjz$4kg55QP67ud7_ue_K,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312883,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044355,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0.0,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
111,19262,0Jjz$4kg55QP67ud7_ue_I,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312885,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044356,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
112,19336,0Jjz$4kg55QP67ud7_ue_G,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312887,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044356,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
113,19410,0Jjz$4kg55QP67ud7_ue_U,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312889,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044356,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.225000000000021,
114,19486,0Jjz$4kg55QP67ud7_ue_S,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312891,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044348,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.22500000000002,
115,19562,0Jjz$4kg55QP67ud7_ue_Q,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312893,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044348,,,True,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3600.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.22500000000002,
116,19636,1K9fMEc5bCUxo4LlWWYA9b,IfcWall,SOLIDWALL,BLK01.065,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,5119.01153701777,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,35.4003865276333,,,,1.27975288425444,,,,3.66011009489055,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
117,19793,1K9fMEc5bCUxo4LlWWYA9Z,IfcWall,SOLIDWALL,BLK01.066,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,4300.99999999999,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,34.0074999999999,,,,1.07525,,,,3.76337499999999,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
118,19873,1K9fMEc5bCUxo4LliWYA9Z,IfcWall,SOLIDWALL,BLK01.084,Roof Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,4300.99999999999,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,3.15171999999998,,,,1.07525,,,,0.118277500000003,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
119,19965,1K9fMEc5bCUxo4LlWWYA9W,IfcWall,SOLIDWALL,BLK01.067,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1360.00000000001,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,11.3749368670766,,,,0.308750000000004,,,,1.08062500000001,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
120,20124,1K9fMEc5bCUxo4LliWYA9W,IfcWall,SOLIDWALL,BLK01.085,Roof Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1360.00000000001,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,0.955590872965265,,,,0.308750000000004,,,,0.0339624999999999,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
121,20224,1K9fMEc5bCUxo4LlWWYA9X,IfcWall,SOLIDWALL,BLK01.068,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2656.89285987594,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,19.3937656701686,,,,0.632973214968985,,,,1.75828114139344,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
122,20297,1K9fMEc5bCUxo4LliWYA9X,IfcWall,SOLIDWALL,BLK01.086,Roof Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2656.89285987594,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,1.88935373207593,,,,0.632973214968985,,,,0.0696270536465881,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
123,20378,1K9fMEc5bCUxo4LlWWYA9_,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314736,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,3676.0,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,24.825904,,,,0.463176000000006,,,,1.41622639199999,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
124,20479,1K9fMEc5bCUxo4LliWYA9_,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314736,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,3676.0,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,1.762792,,,,0.463176000000006,,,,0.0509493600000008,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
125,20560,1K9fMEc5bCUxo4LlWWYA9$,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314737,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,3452.0,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,25.480784,,,,0.427391999999996,,,,1.49587199999999,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
126,20630,1K9fMEc5bCUxo4LliWYA9$,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314737,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,3452.0,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,1.657064,,,,0.427391999999996,,,,0.04784472,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
127,20713,1K9fMEc5bCUxo4LlWWYA9z,IfcWall,SOLIDWALL,BLK01.069,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1295.0,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,11.4625,,,,0.323749999999999,,,,1.133125,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
128,20879,1K9fMEc5bCUxo4LlWWYA9w,IfcWall,SOLIDWALL,BLK01.070,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2777.54544295052,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,22.0065276892054,,,,0.66313636073763,,,,2.32097726258171,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
129,21060,1K9fMEc5bCUxo4LlWWYA9x,IfcWall,SOLIDWALL,BLK01.071,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,3061.49874363848,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,19.3939774443651,,,,0.73412468590962,,,,1.75041140068367,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
130,21222,1K9fMEc5bCUxo4LlWWYA9v,IfcWall,SOLIDWALL,BLK01.058,Level 1 -  Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1185.0,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,1.578,,,,0.264999999999999,,,,0.106,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,400.0,,,,,,,,,,
131,21290,1K9fMEc5bCUxo4LliWYA9v,IfcWall,SOLIDWALL,BLK01.072,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1185.0,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,9.80519999999999,,,,0.264999999999999,,,,0.950962499999997,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3210.0,,,,,,,,,,
132,21371,1K9fMEc5bCUxo4LlWWYA9s,IfcWall,SOLIDWALL,BLK01.059,Level 1 -  Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,5482.62585727352,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,7.32741361445556,,,,1.37065646431838,,,,0.548262585727351,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,400.0,,,,,,,,,,
133,21439,1K9fMEc5bCUxo4LliWYA9s,IfcWall,SOLIDWALL,BLK01.073,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,5482.62585727352,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,34.8025709323327,,,,1.37065646431838,,,,3.58078225046198,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3210.0,,,,,,,,,,
